product,category,style,side,gate,horizon,avg_markout,portal_avg_markout,hit_rate,portal_hit_rate,count,portal_count,full_proxy,portal_proxy,avg_fill_target
ROBOT_MOPPING,ROBOT,improve,ask,spread_low,100,-5.9813,1.1752,0.4951,0.5339,21721,4937,-129920.0,5802.0,-7.06
PEBBLES_XS,PEBBLES,improve,bid,spread_high,5,3.124,1.6546,0.5353,0.524,21055,3481,65775.5,5759.5,13.09
MICROCHIP_SQUARE,MICROCHIP,join,bid,spread_low,100,35.6383,2.31,0.5815,0.5455,16331,2482,582008.5,5733.5,5.93
MICROCHIP_TRIANGLE,MICROCHIP,join,ask,spread_high,10,5.2031,6.5265,0.5506,0.5294,19538,867,101658.0,5658.5,-6.14
UV_VISOR_RED,UV_VISOR,join,ask,spread_low,5,6.3592,5.1175,0.6054,0.5871,19805,1102,125943.5,5639.5,-18.16
UV_VISOR_RED,UV_VISOR,improve,bid,spread_low,1,5.7917,5.1057,0.6952,0.6652,19812,1102,114745.5,5626.5,18.15
UV_VISOR_AMBER,UV_VISOR,improve,bid,spread_high,10,3.0654,2.1979,0.5403,0.5289,21495,2560,65890.0,5626.5,18.51
ROBOT_DISHES,ROBOT,join,bid,spread_low,10,3.8524,6.8127,0.546,0.5577,15716,814,60544.0,5545.5,7.01
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,spread_low,50,13.3785,15.7687,0.5695,0.5977,15130,348,202416.5,5487.5,18.04
UV_VISOR_RED,UV_VISOR,improve,ask,spread_low,1,5.6419,4.8534,0.6873,0.6397,19812,1102,111777.5,5348.5,-18.16
ROBOT_VACUUMING,ROBOT,improve,bid,spread_low,50,0.0017,0.5306,0.5035,0.4995,26973,9950,46.5,5279.5,8.11
ROBOT_VACUUMING,ROBOT,improve,bid,all,50,-0.533,0.5306,0.502,0.4995,29850,9950,-15911.5,5279.5,8.6
ROBOT_VACUUMING,ROBOT,improve,bid,imb_buy,50,-0.533,0.5306,0.502,0.4995,29850,9950,-15911.5,5279.5,8.6
PANEL_2X2,PANEL,improve,ask,spread_high,100,8.5639,8.4321,0.5211,0.5128,17259,626,147804.5,5278.5,-11.61
PANEL_2X4,PANEL,join,ask,all,50,1.0745,0.5297,0.5032,0.4962,29850,9950,32072.5,5271.0,-10.87
PEBBLES_M,PEBBLES,join,ask,spread_low,5,5.6211,3.4273,0.5642,0.5313,16872,1534,94839.0,5257.5,-12.32
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,ask,spread_low,100,-4.3996,0.6669,0.4676,0.4984,19075,7743,-83921.5,5163.5,-18.13
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,bid,spread_low,50,12.3785,14.7687,0.5629,0.5891,15130,348,187286.5,5139.5,18.04
UV_VISOR_ORANGE,UV_VISOR,improve,bid,spread_low,10,5.4188,2.0076,0.5678,0.539,15876,2553,86028.5,5125.5,18.03
ROBOT_DISHES,ROBOT,join,bid,spread_low,5,3.728,6.2217,0.5626,0.5627,15723,814,58615.0,5064.5,7.01
MICROCHIP_RECTANGLE,MICROCHIP,improve,ask,spread_high,100,12.7615,0.7993,0.5337,0.5,21218,6184,270773.5,4943.0,-7.62
MICROCHIP_TRIANGLE,MICROCHIP,improve,ask,spread_high,10,4.2031,5.5265,0.5418,0.5202,19538,867,82120.0,4791.5,-6.14
PEBBLES_S,PEBBLES,join,ask,spread_high,1,6.361,6.7146,0.6552,0.6592,18738,713,119192.5,4787.5,-12.5
ROBOT_DISHES,ROBOT,improve,bid,spread_low,10,2.8524,5.8127,0.5334,0.5467,15716,814,44828.0,4731.5,7.01
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,bid,spread_high,100,-0.5686,0.4957,0.4956,0.4958,28418,9516,-16158.5,4717.0,12.18
SLEEP_POD_COTTON,SLEEP_POD,improve,bid,all,50,6.1621,0.4597,0.5301,0.5047,29850,9950,183940.0,4574.0,10.87
SLEEP_POD_COTTON,SLEEP_POD,improve,bid,imb_buy,50,6.1621,0.4597,0.5301,0.5047,29850,9950,183940.0,4574.0,10.87
UV_VISOR_RED,UV_VISOR,improve,ask,spread_low,5,5.3592,4.1175,0.5876,0.5699,19805,1102,106138.5,4537.5,-18.16
ROBOT_MOPPING,ROBOT,improve,bid,all,50,5.6379,0.4424,0.5214,0.4886,29850,9950,168290.0,4402.0,7.06
ROBOT_MOPPING,ROBOT,improve,bid,imb_buy,50,5.6379,0.4424,0.5214,0.4886,29850,9950,168290.0,4402.0,7.06
ROBOT_DISHES,ROBOT,improve,bid,spread_low,5,2.728,5.2217,0.5422,0.5491,15723,814,42892.0,4250.5,7.01
SLEEP_POD_LAMB_WOOL,SLEEP_POD,improve,bid,spread_high,50,1.0607,0.6458,0.512,0.5171,15768,6490,16725.5,4191.0,10.99
MICROCHIP_TRIANGLE,MICROCHIP,join,ask,spread_high,5,4.9167,4.7636,0.563,0.5502,19543,867,96086.5,4130.0,-6.14
SLEEP_POD_NYLON,SLEEP_POD,join,ask,spread_high,50,4.7057,0.4494,0.5328,0.5263,18682,9079,87912.0,4080.5,-12.06
PEBBLES_S,PEBBLES,improve,ask,spread_high,1,5.361,5.7146,0.6308,0.6339,18738,713,100454.5,4074.5,-12.5
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,improve,bid,spread_high,100,-0.5863,0.5173,0.4976,0.4754,22787,7820,-13361.0,4045.5,11.59
ROBOT_VACUUMING,ROBOT,join,bid,spread_high,50,-0.1977,0.8016,0.5062,0.5011,22150,4999,-4379.5,4007.0,9.5
MICROCHIP_TRIANGLE,MICROCHIP,join,ask,spread_high,1,4.714,4.6073,0.623,0.6436,19547,867,92145.0,3994.5,-6.14
ROBOT_LAUNDRY,ROBOT,join,bid,spread_high,50,1.8491,0.53,0.5007,0.4907,26745,7491,49454.0,3970.0,8.24
PANEL_2X2,PANEL,join,ask,spread_high,50,7.3181,6.0475,0.536,0.5107,17346,652,126939.0,3943.0,-11.62
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,spread_high,1,4.5029,4.3927,0.6149,0.6148,19547,867,88018.0,3808.5,6.14
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,bid,spread_high,5,3.0963,1.5803,0.5519,0.5326,16161,2409,50039.0,3807.0,12.33
SLEEP_POD_SUEDE,SLEEP_POD,improve,ask,spread_low,50,-3.0089,0.953,0.4773,0.5188,18745,3992,-56402.5,3804.5,-10.86
PEBBLES_S,PEBBLES,join,bid,spread_high,1,6.033,5.2854,0.6483,0.6353,18738,713,113046.5,3768.5,12.5
PEBBLES_M,PEBBLES,improve,ask,spread_low,5,4.6211,2.4273,0.553,0.5215,16872,1534,77967.0,3723.5,-12.32
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,spread_high,5,4.3001,4.2364,0.5508,0.5582,19543,867,84037.5,3673.0,6.14
UV_VISOR_YELLOW,UV_VISOR,join,bid,spread_low,50,10.165,0.4673,0.5586,0.5057,17981,7528,182776.5,3518.0,18.09
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,all,50,1.2446,0.3496,0.5044,0.4998,29850,9950,37151.0,3478.5,-10.92
PANEL_2X2,PANEL,improve,ask,spread_high,50,6.3181,5.0475,0.5305,0.5092,17346,652,109593.0,3291.0,-11.62
MICROCHIP_TRIANGLE,MICROCHIP,improve,ask,spread_high,5,3.9167,3.7636,0.5509,0.5375,19543,867,76543.5,3263.0,-6.14
MICROCHIP_SQUARE,MICROCHIP,improve,bid,spread_low,100,34.6383,1.31,0.5793,0.5451,16331,2482,565677.5,3251.5,5.93
ROBOT_MOPPING,ROBOT,improve,bid,spread_high,50,4.788,0.3374,0.5176,0.4883,23837,9602,114130.5,3240.0,7.35
PANEL_2X2,PANEL,join,ask,spread_high,10,5.2108,4.7627,0.5644,0.5627,17418,670,90761.5,3191.0,-11.62
UV_VISOR_RED,UV_VISOR,join,ask,spread_low,10,5.9074,2.8621,0.5669,0.5299,19795,1102,116937.0,3154.0,-18.16
MICROCHIP_TRIANGLE,MICROCHIP,improve,ask,spread_high,1,3.714,3.6073,0.6001,0.6148,19547,867,72598.0,3127.5,-6.14
SNACKPACK_VANILLA,SNACKPACK,improve,ask,spread_low,100,3.85,0.4699,0.5353,0.4835,23809,6647,91665.0,3123.5,-29.37
PANEL_2X2,PANEL,join,bid,spread_high,1,4.5158,4.6111,0.668,0.683,17436,675,78738.0,3112.5,11.69
PANEL_2X2,PANEL,join,bid,spread_high,5,4.2679,4.5929,0.5749,0.6003,17428,673,74380.5,3091.0,11.69
PEBBLES_S,PEBBLES,improve,bid,spread_high,1,5.033,4.2854,0.6223,0.6129,18738,713,94308.5,3055.5,12.5
PANEL_2X2,PANEL,join,ask,spread_high,5,4.8667,4.4071,0.586,0.578,17428,673,84816.5,2966.0,-11.62
PANEL_2X2,PANEL,join,ask,spread_high,1,4.6187,4.3889,0.6723,0.6741,17436,675,80531.0,2962.5,-11.62
MICROCHIP_TRIANGLE,MICROCHIP,improve,bid,spread_high,1,3.5029,3.3927,0.588,0.5848,19547,867,68471.0,2941.5,6.14
MICROCHIP_CIRCLE,MICROCHIP,improve,ask,spread_low,10,2.6801,0.6221,0.533,0.4946,19616,4594,52573.0,2858.0,-6.39
PANEL_2X2,PANEL,join,bid,spread_high,10,3.9238,4.2373,0.5494,0.5537,17418,670,68345.5,2839.0,11.69
MICROCHIP_TRIANGLE,MICROCHIP,improve,bid,spread_high,5,3.3001,3.2364,0.5368,0.5479,19543,867,64494.5,2806.0,6.14
SNACKPACK_CHOCOLATE,SNACKPACK,join,bid,spread_high,100,3.9726,0.611,0.5384,0.5019,20560,4469,81676.5,2730.5,29.9
UV_VISOR_RED,UV_VISOR,improve,ask,spread_high,100,4.944,0.279,0.5081,0.4998,24308,9553,120179.0,2665.5,-18.49
PANEL_2X2,PANEL,improve,ask,spread_high,10,4.2108,3.7627,0.5522,0.5418,17418,670,73343.5,2521.0,-11.62
ROBOT_DISHES,ROBOT,join,bid,spread_low,1,3.3796,3.0891,0.6278,0.5774,15729,814,53158.0,2514.5,7.01
PANEL_2X2,PANEL,improve,bid,spread_high,1,3.5158,3.6111,0.632,0.6519,17436,675,61302.0,2437.5,11.69
PANEL_2X2,PANEL,improve,bid,spread_high,5,3.2679,3.5929,0.5579,0.5869,17428,673,56952.5,2418.0,11.69
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,improve,ask,spread_low,100,0.8859,0.2457,0.4939,0.4803,25734,9734,22797.5,2392.0,-18.2
PEBBLES_XS,PEBBLES,join,bid,spread_high,10,3.0334,0.6843,0.5259,0.5193,21044,3480,63835.0,2381.5,13.09
PANEL_2X2,PANEL,improve,ask,spread_high,5,3.8667,3.4071,0.568,0.5587,17428,673,67388.5,2293.0,-11.62
PANEL_2X2,PANEL,improve,ask,spread_high,1,3.6187,3.3889,0.6344,0.6267,17436,675,63095.0,2287.5,-11.62
UV_VISOR_ORANGE,UV_VISOR,join,bid,spread_high,100,3.8983,0.2434,0.5148,0.5032,26565,9270,103559.0,2256.5,18.51
ROBOT_LAUNDRY,ROBOT,improve,bid,spread_low,100,2.677,0.2228,0.506,0.4905,19356,9859,51816.0,2196.5,7.37
PANEL_2X2,PANEL,improve,bid,spread_high,10,2.9238,3.2373,0.5364,0.5418,17418,670,50927.5,2169.0,11.69
MICROCHIP_TRIANGLE,MICROCHIP,join,bid,spread_high,10,4.0136,2.4735,0.5319,0.549,19538,867,78418.0,2144.5,6.14
ROBOT_DISHES,ROBOT,join,ask,spread_low,1,3.3812,2.6222,0.6314,0.5663,15729,814,53183.0,2134.5,-6.98
UV_VISOR_RED,UV_VISOR,improve,ask,spread_low,10,4.9074,1.8621,0.5544,0.5181,19795,1102,97142.0,2052.0,-18.16
SLEEP_POD_COTTON,SLEEP_POD,improve,bid,spread_high,50,4.1585,0.2136,0.5215,0.503,23541,9585,97894.5,2047.5,10.99
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,spread_high,50,1.2159,0.2047,0.4989,0.4848,25147,9602,30576.0,1966.0,-18.47
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,spread_low,5,7.1727,5.5414,0.614,0.5514,15142,350,108608.5,1939.5,18.04
PANEL_2X2,PANEL,join,bid,spread_high,50,1.817,2.9525,0.5161,0.5445,17346,652,31518.0,1925.0,11.68
PANEL_1X2,PANEL,join,ask,spread_high,100,11.6228,0.214,0.5373,0.4833,16943,8094,196924.5,1732.0,-18.48
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,spread_low,10,7.6873,4.8886,0.5876,0.5514,15140,350,116385.0,1711.0,18.04
ROBOT_DISHES,ROBOT,improve,bid,spread_low,1,2.3796,2.0891,0.5886,0.5467,15729,814,37429.0,1700.5,7.01
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,bid,spread_low,5,6.1727,4.5414,0.5988,0.54,15142,350,93466.5,1589.5,18.04
PEBBLES_M,PEBBLES,join,ask,spread_low,10,5.0532,1.0293,0.5406,0.4935,16867,1534,85231.5,1579.0,-12.32
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,spread_low,1,6.7571,4.4657,0.73,0.6229,15142,350,102316.5,1563.0,18.04
PEBBLES_S,PEBBLES,join,bid,spread_high,5,5.5411,1.9502,0.5641,0.4979,18731,713,103791.0,1390.5,12.5
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,bid,spread_high,10,3.5899,0.5704,0.5458,0.5093,16153,2409,57987.0,1374.0,12.33
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,bid,spread_low,10,6.6873,3.8886,0.5761,0.5457,15140,350,101245.0,1361.0,18.04
PANEL_1X4,PANEL,improve,ask,all,50,4.27,0.1361,0.5167,0.4761,29850,9950,127458.5,1354.0,-12.21
ROBOT_DISHES,ROBOT,improve,ask,spread_low,1,2.3812,1.6222,0.5923,0.5455,15729,814,37454.0,1320.5,-6.98
MICROCHIP_TRIANGLE,MICROCHIP,improve,bid,spread_high,10,3.0136,1.4735,0.5241,0.5433,19538,867,58880.0,1277.5,6.14
PANEL_2X2,PANEL,improve,bid,spread_high,50,0.817,1.9525,0.5099,0.5368,17346,652,14172.0,1273.0,11.68
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,ask,spread_low,1,6.5448,3.5771,0.7207,0.62,15142,350,99101.5,1252.0,-18.05
UV_VISOR_RED,UV_VISOR,improve,ask,all,100,0.6258,0.1248,0.4937,0.5003,29700,9900,18586.5,1236.0,-18.26
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,bid,spread_low,1,5.7571,3.4657,0.6988,0.5971,15142,350,87174.5,1213.0,18.04
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,bid,spread_high,100,0.5359,0.138,0.5006,0.5234,15041,8695,8061.0,1200.0,18.49
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,ask,spread_low,10,5.6146,3.1543,0.5596,0.54,15140,350,85005.0,1104.0,-18.05
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,improve,ask,spread_low,100,0.9539,0.1533,0.5093,0.5037,15156,6427,14457.0,985.0,-11.57
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,spread_low,1,5.5448,2.5771,0.6893,0.5857,15142,350,83959.5,902.0,-18.05
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,bid,all,100,7.1433,0.091,0.5307,0.5085,29700,9900,212155.0,901.0,18.25
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,bid,imb_buy,100,7.1433,0.091,0.5307,0.5085,29700,9900,212155.0,901.0,18.25
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,ask,spread_low,5,6.1293,2.5014,0.6038,0.5486,15142,350,92809.5,875.5,-18.05
PANEL_1X4,PANEL,improve,ask,spread_low,50,1.9516,0.0814,0.5006,0.4761,15459,9671,30170.5,787.0,-12.74
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,spread_low,10,4.6146,2.1543,0.5477,0.5286,15140,350,69865.0,754.0,-18.05
PEBBLES_XL,PEBBLES,join,ask,spread_low,10,3.2844,0.2296,0.5228,0.5062,19114,3070,62777.5,705.0,-12.33
PEBBLES_S,PEBBLES,improve,bid,spread_high,5,4.5411,0.9502,0.5527,0.4839,18731,713,85060.0,677.5,12.5
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,50,4.0618,0.1418,0.5131,0.5216,19766,3896,80286.0,552.5,18.5
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,spread_low,5,5.1293,1.5014,0.5874,0.5314,15142,350,77667.5,525.5,-18.05
PEBBLES_XS,PEBBLES,improve,bid,all,50,-2.1711,0.0258,0.4902,0.5096,29850,9950,-64807.0,256.5,13.4
PEBBLES_XS,PEBBLES,improve,bid,imb_buy,50,-2.1711,0.0258,0.4902,0.5096,29850,9950,-64807.0,256.5,13.4
MICROCHIP_OVAL,MICROCHIP,improve,bid,all,10,1.2139,0.0096,0.51,0.4977,29970,9990,36381.5,95.5,7.8
MICROCHIP_OVAL,MICROCHIP,improve,bid,imb_buy,10,1.2139,0.0096,0.51,0.4977,29970,9990,36381.5,95.5,7.8
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_low,10,0.9418,0.0096,0.5077,0.4977,20999,9990,19776.0,95.5,8.27
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_high,100,17.3669,25.5,0.5632,0.5,16467,2,285980.5,51.0,-6.88
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_high,100,16.3669,24.5,0.5602,0.5,16467,2,269513.5,49.0,-6.88
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_high,5,4.9359,23.0,0.5568,1.0,16558,2,81729.0,46.0,-6.88
PEBBLES_M,PEBBLES,improve,ask,spread_low,10,4.0532,0.0293,0.5336,0.485,16867,1534,68364.5,45.0,-12.32
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_high,5,3.9359,22.0,0.5441,1.0,16558,2,65171.0,44.0,-6.88
MICROCHIP_OVAL,MICROCHIP,join,bid,spread_high,10,2.9234,15.5,0.5277,0.5,16554,2,48394.0,31.0,6.91
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_high,10,1.9234,14.5,0.5178,0.5,16554,2,31840.0,29.0,6.91
MICROCHIP_OVAL,MICROCHIP,join,bid,spread_high,50,-2.2427,10.0,0.4808,0.5,16517,2,-37042.5,20.0,6.91
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_high,1,4.4104,9.5,0.6199,1.0,16562,2,73045.0,19.0,-6.88
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_high,50,-3.2427,9.0,0.4767,0.5,16517,2,-53559.5,18.0,6.91
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_high,1,3.4104,8.5,0.5916,1.0,16562,2,56483.0,17.0,-6.88
MICROCHIP_OVAL,MICROCHIP,join,bid,spread_high,1,4.1525,-1.5,0.6112,0.0,16562,2,68773.0,-3.0,6.91
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_high,50,10.8062,-2.0,0.551,0.5,16517,2,178485.5,-4.0,-6.88
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_high,1,3.1525,-2.5,0.5821,0.0,16562,2,52211.0,-5.0,6.91
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_high,50,9.8062,-3.0,0.547,0.5,16517,2,161968.5,-6.0,-6.88
MICROCHIP_OVAL,MICROCHIP,join,ask,spread_high,10,5.6396,-7.5,0.5469,0.5,16554,2,93358.0,-15.0,-6.88
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_high,10,4.6396,-8.5,0.5394,0.5,16554,2,76804.0,-17.0,-6.88
MICROCHIP_OVAL,MICROCHIP,join,bid,spread_high,5,3.627,-15.0,0.5464,0.5,16558,2,60056.0,-30.0,6.91
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_high,5,2.627,-16.0,0.5336,0.5,16558,2,43498.0,-32.0,6.91
MICROCHIP_OVAL,MICROCHIP,join,bid,spread_high,100,-8.8025,-17.5,0.4595,0.5,16467,2,-144951.5,-35.0,6.91
MICROCHIP_OVAL,MICROCHIP,improve,bid,spread_high,100,-9.8025,-18.5,0.4559,0.5,16467,2,-161418.5,-37.0,6.91
PANEL_1X2,PANEL,join,ask,spread_low,50,4.6569,-0.0154,0.5309,0.4963,24828,7523,115622.0,-116.0,-18.22
PANEL_2X2,PANEL,join,bid,spread_high,100,-0.4283,-0.4321,0.5106,0.5176,17259,626,-7392.5,-270.5,11.67
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,ask,spread_high,100,3.0489,-0.0422,0.5276,0.5194,18776,8443,57245.5,-356.0,-10.99
ROBOT_DISHES,ROBOT,join,ask,spread_low,5,3.0328,-0.5104,0.5543,0.4988,15723,814,47684.0,-415.5,-6.99
ROBOT_LAUNDRY,ROBOT,improve,bid,all,100,-0.3363,-0.0743,0.4917,0.4894,29700,9900,-9988.0,-735.5,8.01
ROBOT_LAUNDRY,ROBOT,improve,bid,imb_buy,100,-0.3363,-0.0743,0.4917,0.4894,29700,9900,-9988.0,-735.5,8.01
ROBOT_DISHES,ROBOT,join,ask,spread_low,10,2.9082,-1.1014,0.5377,0.4816,15716,814,45706.0,-896.5,-6.99
PANEL_2X2,PANEL,improve,bid,spread_high,100,-1.4283,-1.4321,0.5072,0.5128,17259,626,-24651.5,-896.5,11.67
ROBOT_VACUUMING,ROBOT,improve,bid,spread_high,50,-1.1977,-0.1984,0.4995,0.4943,22150,4999,-26529.5,-992.0,9.5
PEBBLES_S,PEBBLES,join,bid,spread_high,10,4.9395,-1.418,0.5443,0.4769,18723,713,92483.0,-1011.0,12.5
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,bid,spread_high,10,2.5899,-0.4296,0.5329,0.4998,16153,2409,41834.0,-1035.0,12.33
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,all,50,0.0754,-0.1078,0.4942,0.4832,29850,9950,2250.5,-1072.5,-18.26
PEBBLES_XS,PEBBLES,improve,bid,spread_high,10,2.0334,-0.3157,0.5161,0.5086,21044,3480,42791.0,-1098.5,13.09
SLEEP_POD_COTTON,SLEEP_POD,join,bid,spread_low,50,9.1265,-0.5365,0.5463,0.517,20206,2263,184409.5,-1214.0,10.8
ROBOT_DISHES,ROBOT,improve,ask,spread_low,5,2.0328,-1.5104,0.5376,0.4889,15723,814,31961.0,-1229.5,-6.99
SLEEP_POD_POLYESTER,SLEEP_POD,improve,bid,all,50,7.5567,-0.1404,0.544,0.4977,29850,9950,225566.5,-1396.5,10.88
SLEEP_POD_POLYESTER,SLEEP_POD,improve,bid,imb_buy,50,7.5567,-0.1404,0.544,0.4977,29850,9950,225566.5,-1396.5,10.88
PANEL_2X4,PANEL,improve,ask,spread_high,50,2.3309,-0.1578,0.5085,0.4923,22868,9400,53303.0,-1483.0,-10.99
ROBOT_DISHES,ROBOT,improve,ask,spread_low,10,1.9082,-2.1014,0.5252,0.4803,15716,814,29990.0,-1710.5,-6.99
PEBBLES_S,PEBBLES,improve,bid,spread_high,10,3.9395,-2.418,0.5366,0.4698,18723,713,73760.0,-1724.0,12.5
SLEEP_POD_POLYESTER,SLEEP_POD,improve,bid,spread_high,50,2.899,-0.1854,0.5225,0.4988,15069,9313,43685.0,-1727.0,11.01
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,spread_high,100,2.9726,-0.389,0.5321,0.4952,20560,4469,61116.5,-1738.5,29.9
ROBOT_IRONING,ROBOT,improve,ask,spread_high,100,10.171,-0.1905,0.5761,0.5281,28711,9553,292018.5,-1820.0,-8.41
ROBOT_IRONING,ROBOT,improve,ask,all,100,10.1118,-0.1933,0.5753,0.5272,29700,9900,300321.5,-1913.5,-8.33
ROBOT_IRONING,ROBOT,improve,ask,spread_low,100,4.2192,-0.1933,0.5449,0.5272,22521,9900,95020.0,-1913.5,-6.02
ROBOT_VACUUMING,ROBOT,join,bid,spread_low,100,-1.2962,-0.2257,0.4954,0.5121,26839,9900,-34788.0,-2234.0,8.11
ROBOT_VACUUMING,ROBOT,join,bid,all,100,-2.4251,-0.2257,0.4908,0.5121,29700,9900,-72025.5,-2234.0,8.6
ROBOT_VACUUMING,ROBOT,join,bid,imb_buy,100,-2.4251,-0.2257,0.4908,0.5121,29700,9900,-72025.5,-2234.0,8.6
PEBBLES_S,PEBBLES,improve,bid,spread_low,50,4.461,-0.2326,0.5068,0.4935,23220,9950,103585.5,-2314.0,12.38
PEBBLES_S,PEBBLES,improve,bid,all,50,1.3734,-0.2326,0.4973,0.4935,29850,9950,40997.0,-2314.0,12.41
PEBBLES_S,PEBBLES,improve,bid,imb_buy,50,1.3734,-0.2326,0.4973,0.4935,29850,9950,40997.0,-2314.0,12.41
PEBBLES_XL,PEBBLES,improve,ask,spread_low,10,2.2844,-0.7704,0.5193,0.502,19114,3070,43663.5,-2365.0,-12.33
TRANSLATOR_VOID_BLUE,TRANSLATOR,join,ask,spread_low,50,1.4082,-0.2799,0.506,0.4975,28429,8979,40035.0,-2513.5,-10.91
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,ask,spread_low,50,-0.076,-7.7313,0.5044,0.4454,15130,348,-1149.5,-2690.5,-18.05
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,improve,ask,spread_low,50,-1.076,-8.7313,0.4993,0.4397,15130,348,-16279.5,-3038.5,-18.05
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,join,ask,spread_high,50,5.6537,-0.3366,0.5369,0.4947,28094,9522,158834.0,-3205.0,-18.5
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,improve,bid,spread_high,50,3.0618,-0.8582,0.5069,0.5133,19766,3896,60520.0,-3343.5,18.5
SLEEP_POD_COTTON,SLEEP_POD,improve,bid,spread_low,50,8.1265,-1.5365,0.5414,0.5139,20206,2263,164203.5,-3477.0,10.8
ROBOT_LAUNDRY,ROBOT,improve,bid,spread_high,50,0.8491,-0.47,0.4958,0.4844,26745,7491,22709.0,-3521.0,8.24
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,bid,spread_low,50,4.5726,-0.6269,0.5296,0.4961,25066,6216,114617.5,-3896.5,11.14
UV_VISOR_YELLOW,UV_VISOR,improve,bid,spread_low,50,9.165,-0.5327,0.5527,0.4989,17981,7528,164795.5,-4010.0,18.09
PANEL_2X4,PANEL,improve,ask,all,50,0.0745,-0.4703,0.4983,0.4919,29850,9950,2222.5,-4679.0,-10.87
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,join,ask,all,50,5.1572,-0.49,0.5335,0.4942,29850,9950,153941.0,-4875.5,-18.26
SLEEP_POD_NYLON,SLEEP_POD,improve,ask,spread_high,50,3.7057,-0.5506,0.5275,0.5216,18682,9079,69230.0,-4998.5,-12.06
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,ask,spread_low,100,-8.0092,-16.3573,0.471,0.4409,15119,347,-121090.5,-5676.0,-18.05
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,join,ask,spread_low,50,5.5719,-1.7765,0.5354,0.4814,21597,3257,120337.0,-5786.0,-18.19
SLEEP_POD_POLYESTER,SLEEP_POD,join,bid,spread_low,100,14.75,-0.8157,0.5585,0.4889,26580,7212,392055.5,-5882.5,10.86
