signal,feature,direction,horizon,threshold,cost_mult,train_edge,train_t,train_count,train_active_rate,train_positive_days,train_positive_blocks,train_min_day_edge,train_min_block_edge,train_score,product,category,test_day
microprice_follow,microprice_edge,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
microprice_follow,microprice_edge,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
microprice_follow,microprice_edge,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
imbalance_follow,top_imbalance,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
imbalance_follow,top_imbalance,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
imbalance_follow,top_imbalance,1.0,100,0.0,0.5,-1.7667929292929292,-6.821630346045335,19800,1.0,0,0,-1.9421969696969696,-3.2155,-1.9421969696969696,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
past_momentum,past_mid_diff_50,1.0,50,111.0,0.5,4.987895493767977,3.2883652498088316,2086,0.10535353535353535,1,6,-3.4845227858985384,-57.35227272727273,-1.9881541377681453,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
z_revert,roll_z_50,-1.0,25,2.0,0.5,-0.5654470011316485,-0.6308593319318,2651,0.13300220750551878,1,10,-1.7066914498141263,-22.345419847328245,-1.9894149503799505,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
microprice_follow,microprice_edge,1.0,10,0.0,0.5,-1.9984484484484484,-25.014119407019365,19980,1.0,0,0,-2.0593593593593593,-2.809438775510204,-2.0593593593593593,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
microprice_follow,microprice_edge,1.0,10,0.0,0.5,-1.9984484484484484,-25.014119407019365,19980,1.0,0,0,-2.0593593593593593,-2.809438775510204,-2.0593593593593593,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
imbalance_follow,top_imbalance,1.0,10,0.0,0.5,-1.9984484484484484,-25.014119407019365,19980,1.0,0,0,-2.0593593593593593,-2.809438775510204,-2.0593593593593593,TRANSLATOR_SPACE_GRAY,TRANSLATOR,3
z_revert,roll_z_250,-1.0,100,2.0,0.5,21.409082431928386,12.036935613617255,2681,0.1360775555781139,2,15,18.924167927382754,-47.50112107623318,16.05681182394629,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_250,-1.0,100,2.0,1.0,19.26408056695263,10.831593557377115,2681,0.1360775555781139,2,15,16.768154311649017,-49.66816143497758,14.44806042521447,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_500,-1.0,100,2.0,0.5,19.57429649965683,11.064609794419752,2914,0.1486583001734517,2,13,17.686884236453203,-47.809667673716014,12.723292724776938,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_500,-1.0,100,2.0,1.0,17.444063143445437,9.861362053511984,2914,0.1486583001734517,2,13,15.539100985221674,-49.929003021148034,11.338641043239534,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_250,-1.0,100,1.5,0.5,14.155798864557989,11.757646463212328,6165,0.31291239468074306,2,15,13.003553719008265,-56.196100917431195,10.616849148418492,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,2.0,0.5,14.301029624277456,8.361591770384564,2768,0.14006679485881995,2,14,14.001469507714916,-60.17746113989637,10.01072073699422,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_100,-1.0,100,158.5,0.5,16.51619755708975,7.510756700444835,1883,0.09607142857142857,1,13,-1.7613895216400912,-84.6969696969697,8.974138890468247,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,1.5,0.5,13.70367624102404,11.737124835651468,6406,0.32415747393988464,2,13,13.49002149217071,-41.86237373737374,8.907389556665626,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,2.0,1.0,12.163294797687861,7.111833912942237,2768,0.14006679485881995,2,14,11.851212343864805,-62.3419689119171,8.514306358381504,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_250,-1.0,100,1.5,1.0,12.014679643146797,9.979758455854236,6165,0.31291239468074306,2,14,10.85404958677686,-58.34059633027523,8.410275750202759,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,86.10000000000036,0.5,12.925023992322457,9.031342681078616,4168,0.21157360406091372,2,13,9.405918057663126,-24.130859375,8.401265595009596,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_100,-1.0,50,158.5,0.5,10.838821030270845,6.731504930230868,1883,0.09558375634517767,2,15,2.4960136674259683,-32.19526627218935,8.129115772703134,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,63.0,0.5,11.340545755237045,10.431039401073065,7256,0.3683248730964467,2,14,10.076868829337094,-29.221223021582734,7.938382028665932,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,1.5,1.0,11.561973150171713,9.902952046441996,6406,0.32415747393988464,2,13,11.359686828369666,-44.032828282828284,7.515282547611614,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,86.10000000000036,1.0,10.778670825335892,7.5319861558042485,4168,0.21157360406091372,2,13,7.270359129994942,-26.28515625,7.006136036468329,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,111.0,0.5,11.405281007751938,5.555018505186812,2064,0.10477157360406092,2,12,0.9647964796479648,-59.04838709677419,6.843168604651163,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,61.0,0.5,10.218060122123063,7.19202515438861,4258,0.21559493670886076,2,13,4.195300261096606,-40.77540650406504,6.641739079379991,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_100,-1.0,50,158.5,1.0,8.685873605947956,5.394503782065879,1883,0.09558375634517767,2,14,0.36332574031890663,-34.34319526627219,6.080111524163569,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_50,-1.0,100,2.0,0.5,8.606231508875739,4.902042970772662,2704,0.13668992012941059,2,14,7.699561403508772,-24.698473282442748,6.024362056213017,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,63.0,1.0,9.195975744211687,8.458557449331735,7256,0.3683248730964467,2,13,7.943864598025388,-31.38369304556355,5.977384233737597,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,46.0,0.5,9.018759231905465,9.81570323039348,10155,0.5154822335025381,2,13,8.821760154738879,-41.09901433691756,5.862193500738552,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_500,-1.0,50,2.0,0.5,7.238503774879891,5.706559336275821,2914,0.14790376611511521,2,16,5.7219827586206895,-28.97129909365559,5.790803019903913,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,44.5,0.5,8.899030470914127,8.132279930038877,7220,0.3655696202531646,2,13,7.59638196915777,-33.482911392405065,5.784369806094182,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,1.0,0.5,8.68841397364145,9.676841858726265,11078,0.560570792429916,2,13,8.309848898598215,-43.82871125611746,5.647469082866943,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_100,-1.0,100,158.5,1.0,14.363250132766861,6.532040041030097,1883,0.09607142857142857,1,13,-3.8940774487471526,-86.71212121212122,5.442035137551306,TRANSLATOR_SPACE_GRAY,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,50,120.0,0.5,8.81476739223218,5.879695644968273,2343,0.11833333333333333,2,15,1.98502722323049,-55.4125,6.6110755441741365,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_500,-1.0,100,1.5,0.5,8.929661851608667,6.906307404638949,6092,0.31078461381491684,2,12,2.525207986688852,-83.64928425357873,5.3577971109652,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,50,120.0,1.0,6.352966282543747,4.23731672558304,2343,0.11833333333333333,1,14,-0.49319419237749546,-57.87,3.953882205403127,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_500,-1.0,100,1.5,1.0,6.480794484569928,5.01194648112461,6092,0.31078461381491684,2,12,0.08685524126455907,-86.10633946830266,3.888476690741957,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,50,95.0,0.5,5.908755760368663,5.387387851373366,4340,0.2191919191919192,2,12,3.611476952022578,-51.59390243902439,3.545253456221198,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,50,2.0,0.5,5.0512345679012345,3.7305249557064326,2835,0.14316735683264317,2,12,4.247758620689655,-49.408212560386474,3.0307407407407405,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,25,120.0,0.5,4.485762855928602,4.132585269346057,2353,0.1185390428211587,1,16,-1.433453237410072,-32.38409090909091,2.1551570473328097,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,50,95.0,1.0,3.453917050691244,3.1491501459254523,4340,0.2191919191919192,2,12,1.1434619002822202,-54.03170731707317,2.0723502304147465,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,50,69.5,0.5,3.3294882264870016,3.906376447471135,7347,0.37106060606060604,2,12,1.1815363881401617,-41.29013377926422,1.997692935892201,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_500,-1.0,100,1.0,0.5,3.561698489598176,3.5924570221425705,10527,0.5370370370370371,1,14,-0.49722838137472286,-52.9310761789601,1.9959605613440006,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_500,-1.0,50,1.5,0.5,3.02485000810767,3.0891582468411753,6167,0.31301390721754135,2,13,0.47417491749174917,-45.127811860940696,1.9661525052699855,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,100,1.5,0.5,3.4537551020408164,2.6212985208173873,6125,0.3108821439447772,2,11,2.0701160541586074,-94.67045454545455,1.8995653061224491,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_50,-1.0,50,50.0,0.5,2.5030381944444446,3.4414528139427825,10368,0.5236363636363637,1,15,-0.014938907980145093,-31.88430583501006,1.8623397378531883,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,50,1.5,0.5,3.003229452607783,3.1220388500111245,6193,0.31274618725381276,2,12,0.7278846153846154,-48.86590909090909,1.8019376715646698,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,100,2.0,0.5,3.0998204667863556,1.5949389144658759,2785,0.14135620749162522,2,11,0.4194583036350677,-116.27294685990339,1.7049012567324955,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,50,2.0,1.0,2.595414462081129,1.9167990749468222,2835,0.14316735683264317,2,11,1.7779310344827586,-51.869565217391305,1.4274779541446208,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_25,-1.0,50,67.0,0.5,2.1957368782947513,1.9785782751113794,4363,0.2197984886649874,2,13,1.725522813688213,-30.13221153846154,1.4272289708915884,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_10,-1.0,50,56.0,0.5,2.568585077343039,1.6144991126580588,2198,0.11056338028169015,2,11,1.5562913907284768,-23.942857142857143,1.4127217925386717,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_500,-1.0,50,1.0,0.5,1.7846921483713047,2.448288064686537,10622,0.5391330829357426,2,13,0.030648708081363385,-37.56239804241436,1.1600498964413481,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,100,1.0,0.5,1.9344904549339919,1.953244554538548,10529,0.5344127499746218,2,11,1.8295176182400603,-64.69461778471138,1.0639697502136956,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_5,-1.0,100,39.5,0.5,1.7393953068592058,0.7909339809583885,2216,0.11197574532592218,1,12,-0.04794826048171276,-31.994949494949495,0.9956889236338109,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_100,-1.0,50,2.0,0.5,1.0990799716914366,0.8028018786376521,2826,0.14228174403383345,1,13,-0.012939958592132506,-37.960648148148145,0.7014620230073013,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,50,1.0,0.5,1.343296589410213,1.8475770847544633,10614,0.536006463993536,2,10,1.048078752140004,-32.373244929797195,0.6716482947051065,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_5,-1.0,50,39.5,0.5,0.9331081081081081,0.5795013830122271,2220,0.11161387631975868,2,13,0.2348619768477293,-23.47252747252747,0.6065202702702702,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
past_revert,past_mid_diff_25,-1.0,50,49.0,0.5,1.0727390533351522,1.2392371132788425,7331,0.3693198992443325,2,11,0.07672804910595143,-27.447751322751323,0.5900064793343337,TRANSLATOR_VOID_BLUE,TRANSLATOR,2
z_revert,roll_z_250,-1.0,50,2.0,0.5,7.149015235971758,5.349551847829978,2691,0.1358953641046359,2,14,4.247758620689655,-40.88235294117647,5.00431066518023,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_5,-1.0,100,39.5,0.5,5.851153039832285,2.5191649545753165,1908,0.09641232945932289,1,13,-0.04794826048171276,-24.727011494252874,3.7553012154092724,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_100,-1.0,50,2.0,0.5,5.502853067047075,4.147217827104926,2804,0.14117410129896285,1,13,-0.012939958592132506,-29.985,3.5639145349884664,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_10,-1.0,50,56.0,0.5,5.916983179598481,3.421616049707168,1843,0.09270623742454728,2,12,1.5562913907284768,-23.149253731343283,3.5501899077590884,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_250,-1.0,50,1.5,0.5,5.696542383683875,6.457539553096369,6276,0.31693768306231695,2,12,5.313374552554507,-28.81135770234987,3.4179254302103246,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_250,-1.0,50,2.0,1.0,4.77833519137867,3.575117568375917,2691,0.1358953641046359,2,14,1.7779310344827586,-43.17058823529412,3.3448346339650685,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_100,-1.0,50,1.5,0.5,5.768514150943396,6.5500350697622265,6360,0.32020944517168465,2,11,1.2412294318534616,-30.29858934169279,3.172682783018868,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_500,-1.0,100,2.0,0.5,11.124115267947422,6.624601956517264,2967,0.15136210590756044,1,13,-4.169642857142857,-63.330729166666664,3.0610320670229667,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_250,-1.0,100,1.5,0.5,4.995537150209071,4.227613007285816,6218,0.3156024769058979,2,12,4.873552762156798,-51.5625,2.9973222901254424,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_250,-1.0,100,2.0,0.5,4.48608481635744,2.457346531384416,2641,0.134047304842148,2,13,0.4194583036350677,-71.92058823529412,2.9159551306323364,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_50,-1.0,50,50.0,0.5,4.5202758549436926,6.294584916359778,9679,0.48883838383838385,2,12,3.895801275005496,-23.878415300546447,2.7121655129662154,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_500,-1.0,50,2.0,0.5,4.130992010652464,3.2702002033877737,3004,0.15247183027103847,1,13,-0.06387362637362637,-31.047210300429185,2.621271180550475,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_50,-1.0,50,69.5,0.5,4.676281572261247,5.4003318325967715,6691,0.3379292929292929,2,11,3.670841519318926,-35.006410256410255,2.5719548647436854,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_100,-1.0,50,1.0,0.5,4.0534683405113165,6.0528231803508765,10913,0.5494411438928607,2,12,1.3317717996289424,-21.02248201438849,2.43208100430679,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_50,-1.0,50,0.75,0.5,3.712898313897348,6.036430615719909,13463,0.6771451564228951,2,13,2.7232697426796806,-25.702290076335878,2.4133839040332763,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_25,-1.0,50,1.0,0.5,3.3786454957874272,4.917993498889406,10801,0.5432552057137109,2,14,2.2905832095096583,-23.098440545808966,2.365051847051199,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_25,-1.0,50,49.0,0.5,3.837061403508772,4.537677672134885,6840,0.34458438287153653,2,12,2.114048549107143,-36.339622641509436,2.3022368421052635,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_50,-1.0,50,0.5,0.5,3.392593064762876,5.966638455887895,15688,0.7890554270194146,2,13,3.024882718397363,-20.62566489361702,2.2051854920958696,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_10,-1.0,100,56.0,0.5,7.473326075122483,3.201422097907654,1837,0.0928715874620829,1,11,-1.9422528517110267,-42.37313432835821,2.1680764896063387,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_50,-1.0,50,1.0,0.5,3.7718992948833847,5.556427593293941,11062,0.5563826576803138,2,11,2.5374572303259497,-27.15909090909091,2.0745446121858615,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_10,-1.0,100,43.5,0.5,5.096818901795142,3.141790414941662,3788,0.19150657229524773,1,11,-0.7539739884393064,-22.451657458563535,2.049276407548022,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_250,-1.0,50,1.5,1.0,3.345203951561504,3.7917837973127364,6276,0.31693768306231695,2,12,2.850471851610804,-31.112271540469973,2.0071223709369024,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_50,-1.0,50,95.0,0.5,3.5910909575886905,3.072262996147206,3749,0.18934343434343434,2,11,3.5643869377695627,-56.54506802721088,1.9751000266737797,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
z_revert,roll_z_25,-1.0,50,2.0,0.5,2.8771357913669067,1.9309861015522667,2224,0.11185997384568958,2,13,0.8916666666666667,-30.737244897959183,1.8701382643884894,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_50,-1.0,50,120.0,0.5,3.0888139404159642,1.84099231014847,1779,0.08984848484848484,2,12,1.98502722323049,-59.86538461538461,1.8532883642495785,TRANSLATOR_VOID_BLUE,TRANSLATOR,3
past_revert,past_mid_diff_25,-1.0,100,86.0,0.5,14.910834629341627,6.919170425171265,1929,0.09767088607594937,2,13,12.292993630573248,-70.73979591836735,9.692042509072056,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_10,-1.0,100,56.0,0.5,13.788421599169263,6.021646080065065,1926,0.09737108190091001,2,14,9.452015775635408,-26.910919540229884,9.651895119418484,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,86.0,1.0,12.53732503888025,5.817594826847969,1929,0.09767088607594937,2,13,10.030573248407643,-73.1734693877551,8.149261275272163,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_10,-1.0,100,56.0,1.0,11.413551401869158,4.984214656553313,1926,0.09737108190091001,2,14,7.001752848378615,-29.25287356321839,7.989485981308411,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,50,120.0,0.5,11.351929092805005,7.170061649116599,1918,0.09686868686868687,2,14,4.885524372230428,-67.81696428571429,7.946350364963503,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,67.0,0.5,11.148199797160244,7.161623268295754,3944,0.19969620253164558,2,14,10.39220894200974,-58.049723756906076,7.80373985801217,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,25,120.0,0.5,10.319343065693431,9.41050449130057,1918,0.09662468513853904,2,15,9.789685737308622,-48.870535714285715,7.739507299270073,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,120.0,0.5,12.295881126173096,5.402773878624718,1918,0.09736040609137056,2,12,12.076070901033974,-55.40157480314961,7.377528675703857,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_5,-1.0,100,39.5,0.5,8.037194473963869,3.5346997936631843,1882,0.09509853461344113,2,16,3.569178082191781,-25.897435897435898,6.429755579171095,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,2.0,0.5,10.636222059362403,5.846133891909261,2729,0.13809331039368486,2,12,6.853920118343195,-62.97794117647059,6.381733235617442,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,25,120.0,1.0,7.939259645464025,7.239195766965272,1918,0.09662468513853904,2,15,7.342465753424658,-51.339285714285715,5.954444734098019,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,50,120.0,1.0,8.971845672575599,5.666628308494415,1918,0.09686868686868687,2,13,2.6285081240768093,-70.28571428571429,5.831699687174139,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_10,-1.0,100,43.5,0.5,7.769369834710743,4.845087866796909,3872,0.19575328614762386,2,15,4.264351851851852,-26.75873362445415,5.827027376033057,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,67.0,1.0,8.783215010141987,5.642294995827737,3944,0.19969620253164558,2,13,7.949313855688358,-60.389502762430936,5.709089756592292,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_250,-1.0,50,2.0,0.5,8.088252094440213,6.078132952343818,2626,0.1326128673871326,2,14,5.892418772563177,-43.12623762376238,5.661776466108149,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_50,-1.0,100,2.0,0.5,8.458349628470865,4.4245644501231745,2557,0.12925892225255284,2,13,7.433723564954683,-48.676,5.497927258506062,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_50,-1.0,100,1.5,0.5,7.846388482186432,6.316168047926665,6147,0.31073703366697,2,14,6.317155570204351,-45.284201954397396,5.492471937530502,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_50,-1.0,100,120.0,1.0,9.91579770594369,4.356744288207629,1918,0.09736040609137056,2,11,9.819054652880354,-57.77952755905512,5.45368873826903,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_250,-1.0,100,2.0,0.5,7.367843511450381,4.04478530691197,2620,0.13298142320576592,2,14,5.820911722141823,-58.4537037037037,5.157490458015267,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_100,-1.0,100,128.5,0.5,7.278422425032595,4.722420368562703,3835,0.19566326530612244,2,14,7.045963141728828,-57.193609022556394,5.094895697522817,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,2.0,1.0,8.293147673140345,4.558469741545217,2729,0.13809331039368486,2,12,4.613165680473373,-65.44852941176471,4.975888603884206,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
z_revert,roll_z_100,-1.0,100,1.5,0.5,6.7055859375,5.435020014621542,6400,0.3238538609452485,2,14,3.3274228064811986,-51.73118279569893,4.69391015625,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_5,-1.0,100,39.5,1.0,5.661264612114771,2.489445352599637,1882,0.09509853461344113,2,16,1.1100456621004566,-28.205128205128204,4.529011689691817,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_10,-1.0,50,56.0,0.5,6.881551634665283,4.393534695538353,1927,0.09693158953722333,2,13,3.5063540753724802,-24.15721649484536,4.473008562532434,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_revert,past_mid_diff_25,-1.0,100,49.0,0.5,6.880668001716493,5.830540712034191,6991,0.3539746835443038,2,13,4.468591285752472,-51.96040372670807,4.47243420111572,TRANSLATOR_VOID_BLUE,TRANSLATOR,4
past_momentum,past_mid_diff_100,1.0,100,136.0,0.5,12.079884357881923,5.777026529089131,1643,0.0838265306122449,2,8,8.582863585118377,-91.86971830985915,4.831953743152769,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_50,1.0,50,94.0,0.5,7.785375868603917,6.2025744869305885,1583,0.07994949494949495,2,10,6.640513552068474,-19.333333333333332,3.8926879343019585,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_100,1.0,100,136.0,1.0,9.670724284844797,4.624640459022092,1643,0.0838265306122449,2,8,6.068207440811725,-94.4225352112676,3.8682897139379184,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_10,1.0,100,41.5,0.5,5.159531772575251,2.5998646572998445,1495,0.0755813953488372,2,12,1.9187062937062938,-26.28846153846154,3.095719063545151,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_50,1.0,50,94.0,1.0,5.381869867340493,4.287978434254248,1583,0.07994949494949495,2,10,4.365192582025678,-21.666666666666668,2.6909349336702464,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_25,1.0,50,65.5,0.5,3.8925742574257427,2.9404506372142896,1515,0.07632241813602016,2,13,2.87593423019432,-43.140845070422536,2.5301732673267328,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_25,1.0,100,65.5,0.5,5.642409240924092,2.8637747738191996,1515,0.07670886075949367,2,8,5.563527653213752,-27.77747252747253,2.256963696369637,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_100,1.0,100,105.0,0.5,6.445435684647303,4.589149308097172,3615,0.18443877551020407,2,7,3.1757215619694397,-83.88701923076923,2.255902489626556,UV_VISOR_AMBER,UV_VISOR,2
past_momentum,past_mid_diff_50,1.0,100,94.0,0.5,5.564674256799494,2.7163110300462683,1581,0.08025380710659899,2,8,0.03551136363636364,-48.274809160305345,2.2258697027197973,UV_VISOR_AMBER,UV_VISOR,2
